"cell_ind","row","col","lat","lon"
823,43,142,51.15625,-119.65625
824,42,143,51.09375,-119.59375
825,43,143,51.15625,-119.59375
826,43,144,51.15625,-119.53125
827,43,143,51.15625,-119.59375
828,44,142,51.21875,-119.65625
829,44,143,51.21875,-119.59375
830,43,143,51.15625,-119.59375
831,44,145,51.21875,-119.46875
832,44,144,51.21875,-119.53125
833,45,144,51.28125,-119.53125
834,45,145,51.28125,-119.46875
835,45,146,51.28125,-119.40625
836,45,145,51.28125,-119.46875
837,49,152,51.53125,-119.03125
838,48,152,51.46875,-119.03125
839,48,151,51.46875,-119.09375
840,47,151,51.40625,-119.09375
841,47,150,51.40625,-119.15625
842,46,149,51.34375,-119.21875
843,46,148,51.34375,-119.28125
844,46,147,51.34375,-119.34375
845,46,146,51.34375,-119.40625
846,46,145,51.34375,-119.46875
847,47,148,51.40625,-119.28125
848,47,147,51.40625,-119.34375
849,47,146,51.40625,-119.40625
850,48,146,51.46875,-119.40625
851,47,146,51.40625,-119.40625
852,48,148,51.46875,-119.28125
853,48,147,51.46875,-119.34375
854,47,146,51.40625,-119.40625
855,47,144,51.40625,-119.53125
856,47,145,51.40625,-119.46875
857,48,143,51.46875,-119.59375
858,48,144,51.46875,-119.53125
859,48,145,51.46875,-119.46875
860,49,144,51.53125,-119.53125
861,48,145,51.46875,-119.46875
862,49,145,51.53125,-119.46875
863,48,145,51.46875,-119.46875
864,49,149,51.53125,-119.21875
865,49,148,51.53125,-119.28125
866,51,149,51.65625,-119.21875
867,50,149,51.59375,-119.21875
868,50,151,51.59375,-119.09375
869,50,150,51.59375,-119.15625
870,51,150,51.65625,-119.15625
871,50,152,51.59375,-119.03125
872,51,152,51.65625,-119.03125
873,51,151,51.65625,-119.09375
874,51,150,51.65625,-119.15625
875,52,149,51.71875,-119.21875
876,51,150,51.65625,-119.15625
877,52,152,51.71875,-119.03125
878,52,151,51.71875,-119.09375
879,52,150,51.71875,-119.15625
880,53,151,51.78125,-119.09375
881,53,150,51.78125,-119.15625
882,53,154,51.78125,-118.90625
883,53,153,51.78125,-118.96875
884,54,152,51.84375,-119.03125
885,54,151,51.84375,-119.09375
886,55,150,51.90625,-119.15625
887,54,151,51.84375,-119.09375
888,55,153,51.90625,-118.96875
889,55,152,51.90625,-119.03125
890,55,151,51.90625,-119.09375
891,56,154,51.96875,-118.90625
892,56,153,51.96875,-118.96875
893,56,152,51.96875,-119.03125
894,56,151,51.96875,-119.09375
895,58,152,52.09375,-119.03125
896,57,152,52.03125,-119.03125
897,43,148,51.15625,-119.28125
898,43,147,51.15625,-119.34375
899,43,146,51.15625,-119.40625
900,42,145,51.09375,-119.46875
901,41,145,51.03125,-119.46875
902,41,148,51.03125,-119.28125
903,41,147,51.03125,-119.34375
904,41,146,51.03125,-119.40625
905,40,154,50.96875,-118.90625
906,40,153,50.96875,-118.96875
907,41,152,51.03125,-119.03125
908,45,157,51.28125,-118.71875
909,45,156,51.28125,-118.78125
910,44,156,51.21875,-118.78125
911,44,155,51.21875,-118.84375
912,43,155,51.15625,-118.84375
913,43,154,51.15625,-118.90625
914,42,154,51.09375,-118.90625
915,41,153,51.03125,-118.96875
916,41,152,51.03125,-119.03125
917,42,151,51.09375,-119.09375
918,42,152,51.09375,-119.03125
919,43,151,51.15625,-119.09375
920,43,152,51.15625,-119.03125
921,43,153,51.15625,-118.96875
922,43,152,51.15625,-119.03125
923,44,149,51.21875,-119.21875
924,45,149,51.28125,-119.21875
925,45,150,51.28125,-119.15625
926,45,151,51.28125,-119.09375
927,45,152,51.28125,-119.03125
928,44,152,51.21875,-119.03125
929,43,152,51.15625,-119.03125
930,44,154,51.21875,-118.90625
931,44,153,51.21875,-118.96875
932,45,153,51.28125,-118.96875
933,44,153,51.21875,-118.96875
934,47,152,51.40625,-119.03125
935,46,153,51.34375,-118.96875
936,46,154,51.34375,-118.90625
937,49,157,51.53125,-118.71875
938,48,157,51.46875,-118.71875
939,47,157,51.40625,-118.71875
940,46,156,51.34375,-118.78125
941,46,155,51.34375,-118.84375
942,46,154,51.34375,-118.90625
943,47,153,51.40625,-118.96875
944,46,154,51.34375,-118.90625
945,49,156,51.53125,-118.78125
946,48,155,51.46875,-118.84375
947,48,154,51.46875,-118.90625
948,49,153,51.53125,-118.96875
949,49,154,51.53125,-118.90625
950,50,153,51.59375,-118.96875
951,50,154,51.59375,-118.90625
952,51,155,51.65625,-118.84375
953,50,155,51.59375,-118.84375
954,50,154,51.59375,-118.90625
955,51,153,51.65625,-118.96875
956,50,154,51.59375,-118.90625
957,36,150,50.71875,-119.15625
958,36,149,50.71875,-119.21875
959,37,149,50.78125,-119.21875
960,38,149,50.84375,-119.21875
961,37,149,50.78125,-119.21875
962,39,150,50.90625,-119.15625
963,39,149,50.90625,-119.21875
964,39,148,50.90625,-119.28125
965,38,147,50.84375,-119.34375
966,37,147,50.78125,-119.34375
967,36,148,50.71875,-119.28125
968,36,146,50.71875,-119.40625
969,36,147,50.71875,-119.34375
970,35,148,50.65625,-119.28125
971,35,147,50.65625,-119.34375
972,34,146,50.59375,-119.40625
973,35,146,50.65625,-119.40625
974,34,148,50.59375,-119.28125
975,34,147,50.59375,-119.34375
976,33,146,50.53125,-119.40625
977,33,147,50.53125,-119.34375
978,31,146,50.40625,-119.40625
979,32,147,50.46875,-119.34375
980,31,147,50.40625,-119.34375
981,32,147,50.46875,-119.34375
982,31,148,50.40625,-119.28125
983,32,147,50.46875,-119.34375
984,33,148,50.53125,-119.28125
985,32,148,50.46875,-119.28125
986,32,147,50.46875,-119.34375
987,31,145,50.40625,-119.46875
988,32,145,50.46875,-119.46875
989,31,144,50.40625,-119.53125
990,32,144,50.46875,-119.53125
991,35,141,50.65625,-119.71875
992,34,141,50.59375,-119.71875
993,34,142,50.59375,-119.65625
994,33,142,50.53125,-119.65625
995,33,143,50.53125,-119.59375
996,32,144,50.46875,-119.53125
997,31,142,50.40625,-119.65625
998,31,141,50.40625,-119.71875
999,32,141,50.46875,-119.71875
1000,31,140,50.40625,-119.78125
1001,32,140,50.46875,-119.78125
1002,30,140,50.34375,-119.78125
1003,30,139,50.34375,-119.84375
1004,31,139,50.40625,-119.84375
1005,31,137,50.40625,-119.96875
1006,30,138,50.34375,-119.90625
1007,31,138,50.40625,-119.90625
1008,30,138,50.34375,-119.90625
1009,31,135,50.40625,-120.09375
1010,31,136,50.40625,-120.03125
1011,30,137,50.34375,-119.96875
1012,30,135,50.34375,-120.09375
1013,29,136,50.28125,-120.03125
1014,29,137,50.28125,-119.96875
1015,30,136,50.34375,-120.03125
1016,29,137,50.28125,-119.96875
1017,30,141,50.34375,-119.71875
1018,29,140,50.28125,-119.78125
1019,37,155,50.78125,-118.84375
1020,37,154,50.78125,-118.90625
1021,39,158,50.90625,-118.65625
1022,39,157,50.90625,-118.71875
1023,39,156,50.90625,-118.78125
1024,39,155,50.90625,-118.84375
1025,40,155,50.96875,-118.84375
1026,39,155,50.90625,-118.84375
1027,40,163,50.96875,-118.34375
1028,40,162,50.96875,-118.40625
1029,39,161,50.90625,-118.46875
1030,40,161,50.96875,-118.46875
1031,40,160,50.96875,-118.53125
1032,40,159,50.96875,-118.59375
1033,40,158,50.96875,-118.65625
1034,40,157,50.96875,-118.71875
1035,41,156,51.03125,-118.78125
1036,40,157,50.96875,-118.71875
1037,41,158,51.03125,-118.65625
1038,40,157,50.96875,-118.71875
1039,42,161,51.09375,-118.46875
1040,42,160,51.09375,-118.53125
1041,43,160,51.15625,-118.53125
1042,43,159,51.15625,-118.59375
1043,42,158,51.09375,-118.65625
1044,44,157,51.21875,-118.71875
1045,43,158,51.15625,-118.65625
1046,44,160,51.21875,-118.53125
1047,44,159,51.21875,-118.59375
1048,44,158,51.21875,-118.65625
1049,45,158,51.28125,-118.65625
1050,44,158,51.21875,-118.65625
1051,32,149,50.46875,-119.21875
1052,33,150,50.53125,-119.15625
1053,33,149,50.53125,-119.21875
1054,33,150,50.53125,-119.15625
1055,32,152,50.46875,-119.03125
1056,32,153,50.46875,-118.96875
1057,31,152,50.40625,-119.03125
1058,31,153,50.40625,-118.96875
1059,31,154,50.40625,-118.90625
1060,31,153,50.40625,-118.96875
1061,35,159,50.65625,-118.59375
1062,34,158,50.59375,-118.65625
1063,34,161,50.59375,-118.46875
1064,34,160,50.59375,-118.53125
1065,34,159,50.59375,-118.59375
1066,35,161,50.65625,-118.46875
1067,35,160,50.65625,-118.53125
1068,36,160,50.71875,-118.53125
1069,35,160,50.65625,-118.53125
1070,36,155,50.71875,-118.84375
1071,35,156,50.65625,-118.78125
1072,36,157,50.71875,-118.71875
1073,36,156,50.71875,-118.78125
1074,37,156,50.78125,-118.78125
1075,36,156,50.71875,-118.78125
1076,37,158,50.78125,-118.65625
1077,36,158,50.71875,-118.65625
1078,37,161,50.78125,-118.46875
1079,37,160,50.78125,-118.53125
1080,37,159,50.78125,-118.59375
1081,38,158,50.84375,-118.65625
1082,37,159,50.78125,-118.59375
1083,39,159,50.90625,-118.59375
1084,38,159,50.84375,-118.59375
1085,37,159,50.78125,-118.59375
1086,32,159,50.46875,-118.59375
1087,32,158,50.46875,-118.65625
1088,27,157,50.15625,-118.71875
1089,27,156,50.15625,-118.78125
1090,28,156,50.21875,-118.78125
1091,28,155,50.21875,-118.84375
1092,28,154,50.21875,-118.90625
1093,29,153,50.28125,-118.96875
1094,29,152,50.28125,-119.03125
1095,29,153,50.28125,-118.96875
1096,30,152,50.34375,-119.03125
1097,30,153,50.34375,-118.96875
1098,29,153,50.28125,-118.96875
1099,30,154,50.34375,-118.90625
1100,29,153,50.28125,-118.96875
1101,27,153,50.15625,-118.96875
1102,28,153,50.21875,-118.96875
1103,26,156,50.09375,-118.78125
1104,26,155,50.09375,-118.84375
1105,27,155,50.15625,-118.84375
1106,27,154,50.15625,-118.90625
1107,28,153,50.21875,-118.96875
1108,28,151,50.21875,-119.09375
1109,28,152,50.21875,-119.03125
1110,25,153,50.03125,-118.96875
1111,26,153,50.09375,-118.96875
1112,27,152,50.15625,-119.03125
1113,25,150,50.03125,-119.15625
1114,26,151,50.09375,-119.09375
1115,25,151,50.03125,-119.09375
1116,26,151,50.09375,-119.09375
1117,26,150,50.09375,-119.15625
1118,26,151,50.09375,-119.09375
1119,27,150,50.15625,-119.15625
1120,26,151,50.09375,-119.09375
1121,26,158,50.09375,-118.65625
1122,27,158,50.15625,-118.65625
1123,26,159,50.09375,-118.59375
1124,27,159,50.15625,-118.59375
1125,28,160,50.21875,-118.53125
1126,28,162,50.21875,-118.40625
1127,28,161,50.21875,-118.46875
1128,28,160,50.21875,-118.53125
1129,29,164,50.28125,-118.28125
1130,29,163,50.28125,-118.34375
1131,29,162,50.28125,-118.40625
1132,29,161,50.28125,-118.46875
1133,28,160,50.21875,-118.53125
1134,26,160,50.09375,-118.53125
1135,27,160,50.15625,-118.53125
1136,26,161,50.09375,-118.46875
1137,27,160,50.15625,-118.53125
1138,27,163,50.15625,-118.34375
1139,28,163,50.21875,-118.34375
1140,27,164,50.15625,-118.28125
1141,28,164,50.21875,-118.28125
1142,31,164,50.40625,-118.28125
1143,31,163,50.40625,-118.34375
1144,32,163,50.46875,-118.34375
1145,33,163,50.53125,-118.34375
1146,32,164,50.46875,-118.28125
1147,33,163,50.53125,-118.34375
1148,33,165,50.53125,-118.21875
1149,33,164,50.53125,-118.28125
1150,31,165,50.40625,-118.21875
1151,32,165,50.46875,-118.21875
1152,33,166,50.53125,-118.15625
1153,34,165,50.59375,-118.21875
1154,47,137,51.40625,-119.96875
1155,47,138,51.40625,-119.90625
1156,48,140,51.46875,-119.78125
1157,48,139,51.46875,-119.84375
1158,47,143,51.40625,-119.59375
1159,46,142,51.34375,-119.65625
1160,55,138,51.90625,-119.90625
1161,55,137,51.90625,-119.96875
1162,55,136,51.90625,-120.03125
1163,62,144,52.34375,-119.53125
1164,61,143,52.28125,-119.59375
1165,61,142,52.28125,-119.65625
1166,60,142,52.21875,-119.65625
1167,60,141,52.21875,-119.71875
1168,59,142,52.15625,-119.65625
1169,58,142,52.09375,-119.65625
1170,58,141,52.09375,-119.71875
1171,59,140,52.15625,-119.78125
1172,58,139,52.09375,-119.84375
1173,58,138,52.09375,-119.90625
1174,57,137,52.03125,-119.96875
1175,57,136,52.03125,-120.03125
1176,57,135,52.03125,-120.09375
1177,56,135,51.96875,-120.09375
1178,56,134,51.96875,-120.15625
1179,58,132,52.09375,-120.28125
1180,57,133,52.03125,-120.21875
1181,57,134,52.03125,-120.15625
1182,58,134,52.09375,-120.15625
1183,57,134,52.03125,-120.15625
1184,58,135,52.09375,-120.09375
1185,57,134,52.03125,-120.15625
1186,61,136,52.28125,-120.03125
1187,60,135,52.21875,-120.09375
1188,59,134,52.15625,-120.15625
1189,58,133,52.09375,-120.21875
1190,59,132,52.15625,-120.28125
1191,59,133,52.15625,-120.21875
1192,60,132,52.21875,-120.28125
1193,60,133,52.21875,-120.21875
1194,61,129,52.28125,-120.46875
1195,61,130,52.28125,-120.40625
1196,61,131,52.28125,-120.34375
1197,61,132,52.28125,-120.28125
1198,61,133,52.28125,-120.21875
1199,61,135,52.28125,-120.09375
1200,61,134,52.28125,-120.15625
1201,61,133,52.28125,-120.21875
1202,63,143,52.40625,-119.59375
1203,63,142,52.40625,-119.65625
1204,63,141,52.40625,-119.71875
1205,63,140,52.40625,-119.78125
1206,62,140,52.34375,-119.78125
1207,62,139,52.34375,-119.84375
1208,62,138,52.34375,-119.90625
1209,62,137,52.34375,-119.96875
1210,63,137,52.40625,-119.96875
1211,63,136,52.40625,-120.03125
1212,63,135,52.40625,-120.09375
1213,62,135,52.34375,-120.09375
1214,62,134,52.34375,-120.15625
1215,62,133,52.34375,-120.21875
1216,61,133,52.28125,-120.21875
1217,62,128,52.34375,-120.53125
1218,63,129,52.40625,-120.46875
1219,62,130,52.34375,-120.40625
1220,62,131,52.34375,-120.34375
1221,62,132,52.34375,-120.28125
1222,63,133,52.40625,-120.21875
1223,63,132,52.40625,-120.28125
1224,65,135,52.53125,-120.09375
1225,65,134,52.53125,-120.15625
1226,64,134,52.46875,-120.15625
1227,64,133,52.46875,-120.21875
1228,64,132,52.46875,-120.28125
1229,63,132,52.40625,-120.28125
1230,63,130,52.40625,-120.40625
1231,63,131,52.40625,-120.34375
1232,64,129,52.46875,-120.46875
1233,64,130,52.46875,-120.40625
1234,63,131,52.40625,-120.34375
1235,65,133,52.53125,-120.21875
1236,66,133,52.59375,-120.21875
1237,67,133,52.65625,-120.21875
1238,66,133,52.59375,-120.21875
1239,66,137,52.59375,-119.96875
1240,66,136,52.59375,-120.03125
1241,66,135,52.59375,-120.09375
1242,66,134,52.59375,-120.15625
1243,67,134,52.65625,-120.15625
1244,68,138,52.71875,-119.90625
1245,68,137,52.71875,-119.96875
1246,67,137,52.65625,-119.96875
1247,67,136,52.65625,-120.03125
1248,67,135,52.65625,-120.09375
1249,67,134,52.65625,-120.15625
1250,68,132,52.71875,-120.28125
1251,68,133,52.71875,-120.21875
1252,68,136,52.71875,-120.03125
1253,68,135,52.71875,-120.09375
1254,68,134,52.71875,-120.15625
1255,68,133,52.71875,-120.21875
1256,70,132,52.84375,-120.28125
1257,70,133,52.84375,-120.21875
1258,69,133,52.78125,-120.21875
1259,57,126,52.03125,-120.65625
1260,57,127,52.03125,-120.59375
1261,59,128,52.15625,-120.53125
1262,59,127,52.15625,-120.59375
1263,58,127,52.09375,-120.59375
1264,57,127,52.03125,-120.59375
1265,58,128,52.09375,-120.53125
1266,57,127,52.03125,-120.59375
1267,57,129,52.03125,-120.46875
1268,57,128,52.03125,-120.53125
1269,57,130,52.03125,-120.40625
1270,56,130,51.96875,-120.40625
1271,52,127,51.71875,-120.59375
1272,52,128,51.71875,-120.53125
1273,53,128,51.78125,-120.53125
1274,53,129,51.78125,-120.46875
1275,53,128,51.78125,-120.53125
1276,54,128,51.84375,-120.53125
1277,53,128,51.78125,-120.53125
1278,54,129,51.84375,-120.46875
1279,53,128,51.78125,-120.53125
1280,56,126,51.96875,-120.65625
1281,55,126,51.90625,-120.65625
1282,58,125,52.09375,-120.71875
1283,57,125,52.03125,-120.71875
1284,56,125,51.96875,-120.71875
1285,55,125,51.90625,-120.71875
1286,57,124,52.03125,-120.78125
1287,56,124,51.96875,-120.78125
1288,58,123,52.09375,-120.84375
1289,57,123,52.03125,-120.84375
1290,52,126,51.71875,-120.65625
1291,52,125,51.71875,-120.71875
1292,51,128,51.65625,-120.53125
1293,51,127,51.65625,-120.59375
1294,51,126,51.65625,-120.65625
1295,51,125,51.65625,-120.71875
1296,55,116,51.90625,-121.28125
1297,55,117,51.90625,-121.21875
1298,55,118,51.90625,-121.15625
1299,54,119,51.84375,-121.09375
1300,54,120,51.84375,-121.03125
1301,54,121,51.84375,-120.96875
1302,54,122,51.84375,-120.90625
1303,55,120,51.90625,-121.03125
1304,55,121,51.90625,-120.96875
1305,56,122,51.96875,-120.90625
1306,56,121,51.96875,-120.96875
1307,55,121,51.90625,-120.96875
1308,57,121,52.03125,-120.96875
1309,57,120,52.03125,-121.03125
1310,57,119,52.03125,-121.09375
1311,56,119,51.96875,-121.09375
1312,56,115,51.96875,-121.34375
1313,56,116,51.96875,-121.28125
1314,57,117,52.03125,-121.21875
1315,56,117,51.96875,-121.21875
1316,57,117,52.03125,-121.21875
1317,57,116,52.03125,-121.28125
1318,57,117,52.03125,-121.21875
1319,58,117,52.09375,-121.21875
1320,57,117,52.03125,-121.21875
1321,58,118,52.09375,-121.15625
1322,57,117,52.03125,-121.21875
1323,57,115,52.03125,-121.34375
1324,58,115,52.09375,-121.34375
1325,58,114,52.09375,-121.40625
1326,58,115,52.09375,-121.34375
1327,56,113,51.96875,-121.46875
1328,57,113,52.03125,-121.46875
1329,55,124,51.90625,-120.78125
1330,55,123,51.90625,-120.84375
1331,51,122,51.65625,-120.90625
1332,51,121,51.65625,-120.96875
1333,52,120,51.71875,-121.03125
1334,50,114,51.59375,-121.40625
1335,51,114,51.65625,-121.40625
1336,51,113,51.65625,-121.46875
1337,51,114,51.65625,-121.40625
1338,51,123,51.65625,-120.84375
1339,50,123,51.59375,-120.84375
1340,53,139,51.78125,-119.84375
1341,53,140,51.78125,-119.78125
1342,54,139,51.84375,-119.84375
1343,55,140,51.90625,-119.78125
1344,65,154,52.53125,-118.90625
1345,65,153,52.53125,-118.96875
1346,66,152,52.59375,-119.03125
1347,66,151,52.59375,-119.09375
1348,67,151,52.65625,-119.09375
1349,66,151,52.59375,-119.09375
1350,67,152,52.65625,-119.03125
1351,66,151,52.59375,-119.09375
1352,30,98,50.34375,-122.40625
1353,31,98,50.40625,-122.40625
1354,38,100,50.84375,-122.28125
1355,39,100,50.90625,-122.28125
1356,42,93,51.09375,-122.71875
1357,41,93,51.03125,-122.71875
1358,41,94,51.03125,-122.65625
1359,42,94,51.09375,-122.65625
1360,42,87,51.09375,-123.09375
1361,42,88,51.09375,-123.03125
1362,41,88,51.03125,-123.03125
1363,35,91,50.65625,-122.84375
1364,36,91,50.71875,-122.84375
1365,36,92,50.71875,-122.78125
1366,37,92,50.78125,-122.78125
1367,37,93,50.78125,-122.71875
1368,37,92,50.78125,-122.78125
1369,37,94,50.78125,-122.65625
1370,36,93,50.71875,-122.71875
1371,35,93,50.65625,-122.71875
1372,36,94,50.71875,-122.65625
1373,35,94,50.65625,-122.65625
1374,36,94,50.71875,-122.65625
1375,35,95,50.65625,-122.59375
1376,36,94,50.71875,-122.65625
1377,50,89,51.59375,-122.96875
1378,51,88,51.65625,-123.03125
1379,51,89,51.65625,-122.96875
1380,50,84,51.59375,-123.28125
1381,50,85,51.59375,-123.21875
1382,49,82,51.53125,-123.40625
1383,49,83,51.53125,-123.34375
1384,49,85,51.53125,-123.21875
1385,49,86,51.53125,-123.15625
1386,47,83,51.40625,-123.34375
1387,48,83,51.46875,-123.34375
1388,48,82,51.46875,-123.40625
1389,48,83,51.46875,-123.34375
1390,46,83,51.34375,-123.34375
1391,47,84,51.40625,-123.28125
1392,47,85,51.40625,-123.21875
1393,48,86,51.46875,-123.15625
1394,45,86,51.28125,-123.15625
1395,46,85,51.34375,-123.21875
1396,46,86,51.34375,-123.15625
1397,46,85,51.34375,-123.21875
1398,53,88,51.78125,-123.03125
1399,53,87,51.78125,-123.09375
1400,57,81,52.03125,-123.46875
1401,56,82,51.96875,-123.40625
1402,57,82,52.03125,-123.40625
1403,56,82,51.96875,-123.40625
1404,51,81,51.65625,-123.46875
1405,52,82,51.71875,-123.40625
1406,53,82,51.78125,-123.40625
1407,53,83,51.78125,-123.34375
1408,53,82,51.78125,-123.40625
1409,51,82,51.65625,-123.40625
1410,51,83,51.65625,-123.34375
1411,52,83,51.71875,-123.34375
1412,48,80,51.46875,-123.53125
1413,49,81,51.53125,-123.46875
1414,59,88,52.15625,-123.03125
1415,59,87,52.15625,-123.09375
1416,58,89,52.09375,-122.96875
1417,58,88,52.09375,-123.03125
1418,60,85,52.21875,-123.21875
1419,60,84,52.21875,-123.28125
1420,60,83,52.21875,-123.34375
1421,62,83,52.34375,-123.34375
1422,61,83,52.28125,-123.34375
1423,60,83,52.21875,-123.34375
1424,60,78,52.21875,-123.65625
1425,60,77,52.21875,-123.71875
1426,57,75,52.03125,-123.84375
1427,57,74,52.03125,-123.90625
1428,58,74,52.09375,-123.90625
1429,59,74,52.15625,-123.90625
1430,57,72,52.03125,-124.03125
1431,58,72,52.09375,-124.03125
1432,59,71,52.15625,-124.09375
1433,58,72,52.09375,-124.03125
1434,59,72,52.15625,-124.03125
1435,58,72,52.09375,-124.03125
1436,59,70,52.15625,-124.15625
1437,58,71,52.09375,-124.09375
1438,57,71,52.03125,-124.09375
1439,57,70,52.03125,-124.15625
1440,58,70,52.09375,-124.15625
1441,57,64,52.03125,-124.53125
1442,56,64,51.96875,-124.53125
1443,56,63,51.96875,-124.59375
1444,55,62,51.90625,-124.65625
1445,55,63,51.90625,-124.59375
1446,55,64,51.90625,-124.53125
1447,56,65,51.96875,-124.46875
1448,56,66,51.96875,-124.40625
